"nmf_type","fixW","beta","addedCompW","noise","noise.lvl","Sample","F","P","R"
"NMFD","fixed",Inf,1,"mix",3,8,0.85,0.81,0.89
"NMFD","fixed",Inf,1,"mix",3,4,0.69,0.65,0.73
"NMFD","fixed",Inf,1,"mix",3,15,0.84,0.82,0.85
"NMFD","fixed",Inf,1,"mix",3,3,0.68,0.89,0.55
"NMFD","fixed",Inf,1,"mix",3,12,0.77,0.81,0.74
"NMFD","fixed",Inf,1,"mix",3,2,0.66,0.62,0.69
"NMFD","fixed",Inf,1,"mix",3,13,0.43,0.68,0.32
"NMFD","fixed",Inf,1,"mix",3,5,0.84,0.95,0.76
"NMFD","fixed",Inf,1,"mix",3,14,0.65,0.79,0.56
"NMF","fixed",Inf,2,"mix",3,20,0.46,0.33,0.75
"NMF","fixed",Inf,2,"mix",3,18,0.68,0.61,0.77
"NMF","fixed",Inf,2,"mix",3,9,0.95,0.94,0.97
"NMF","fixed",Inf,2,"mix",3,11,0.54,0.39,0.88
"NMF","fixed",Inf,2,"mix",3,7,0.56,0.44,0.79
"NMF","fixed",Inf,2,"mix",3,16,0.41,0.29,0.7
"NMF","fixed",Inf,2,"mix",3,6,0.35,0.24,0.64
"NMF","fixed",Inf,2,"mix",3,17,0.34,0.24,0.6
"NMF","fixed",Inf,2,"mix",3,1,0.41,0.34,0.5
"NMF","fixed",Inf,2,"mix",3,10,0.46,0.33,0.73
"NMF","fixed",Inf,2,"mix",3,19,0.66,0.67,0.65
"NMF","fixed",Inf,2,"mix",3,8,0.74,0.65,0.87
"NMF","fixed",Inf,2,"mix",3,4,0.28,0.16,1
"NMF","fixed",Inf,2,"mix",3,15,0.49,0.37,0.7
"NMF","fixed",Inf,2,"mix",3,3,0.76,0.81,0.71
"NMF","fixed",Inf,2,"mix",3,12,0.55,0.4,0.88
"NMF","fixed",Inf,2,"mix",3,2,0.54,0.41,0.81
"NMF","fixed",Inf,2,"mix",3,13,0.47,0.44,0.51
"NMF","fixed",Inf,2,"mix",3,5,0.72,0.61,0.88
"NMF","fixed",Inf,2,"mix",3,14,0.45,0.31,0.81
"NMFD","fixed",Inf,2,"mix",3,20,0.6,0.58,0.62
"NMFD","fixed",Inf,2,"mix",3,18,0.62,0.57,0.67
"NMFD","fixed",Inf,2,"mix",3,9,0.79,0.75,0.84
"NMFD","fixed",Inf,2,"mix",3,11,0.71,0.8,0.64
"NMFD","fixed",Inf,2,"mix",3,7,0.56,0.71,0.46
"NMFD","fixed",Inf,2,"mix",3,16,0.62,0.75,0.52
"NMFD","fixed",Inf,2,"mix",3,6,0.74,0.6,0.96
"NMFD","fixed",Inf,2,"mix",3,17,0.59,0.64,0.54
"NMFD","fixed",Inf,2,"mix",3,1,0.61,0.56,0.67
"NMFD","fixed",Inf,2,"mix",3,10,0.77,0.84,0.7
"NMFD","fixed",Inf,2,"mix",3,19,0.54,0.5,0.59
"NMFD","fixed",Inf,2,"mix",3,8,0.9,0.88,0.92
"NMFD","fixed",Inf,2,"mix",3,4,0.76,0.79,0.73
"NMFD","fixed",Inf,2,"mix",3,15,0.81,0.77,0.85
"NMFD","fixed",Inf,2,"mix",3,3,0.72,0.95,0.58
"NMFD","fixed",Inf,2,"mix",3,12,0.67,0.69,0.65
"NMFD","fixed",Inf,2,"mix",3,2,0.63,0.57,0.72
"NMFD","fixed",Inf,2,"mix",3,13,0.45,0.62,0.35
"NMFD","fixed",Inf,2,"mix",3,5,0.82,0.95,0.72
"NMFD","fixed",Inf,2,"mix",3,14,0.59,0.86,0.44
"NMF","fixed",Inf,3,"mix",3,20,0.42,0.29,0.77
"NMF","fixed",Inf,3,"mix",3,18,0.68,0.64,0.73
"NMF","fixed",Inf,3,"mix",3,9,0.94,0.91,0.97
"NMF","fixed",Inf,3,"mix",3,11,0.52,0.36,0.92
"NMF","fixed",Inf,3,"mix",3,7,0.47,0.34,0.75
"NMF","fixed",Inf,3,"mix",3,16,0.46,0.35,0.7
"NMF","fixed",Inf,3,"mix",3,6,0.35,0.25,0.6
"NMF","fixed",Inf,3,"mix",3,17,0.35,0.23,0.72
"NMF","fixed",Inf,3,"mix",3,1,0.54,0.41,0.8
"NMF","fixed",Inf,3,"mix",3,10,0.47,0.33,0.84
"NMF","fixed",Inf,3,"mix",3,19,0.62,0.49,0.82
"NMF","fixed",Inf,3,"mix",3,8,0.62,0.49,0.84
"NMF","fixed",Inf,3,"mix",3,4,0.24,0.14,0.93
"NMF","fixed",Inf,3,"mix",3,15,0.42,0.28,0.85
"NMF","fixed",Inf,3,"mix",3,3,0.57,0.43,0.84
"NMF","fixed",Inf,3,"mix",3,12,0.52,0.37,0.85
"NMF","fixed",Inf,3,"mix",3,2,0.55,0.47,0.67
"NMF","fixed",Inf,3,"mix",3,13,0.49,0.53,0.45
"NMF","fixed",Inf,3,"mix",3,5,0.55,0.41,0.84
"NMF","fixed",Inf,3,"mix",3,14,0.51,0.37,0.85
"NMFD","fixed",Inf,3,"mix",3,20,0.6,0.57,0.64
"NMFD","fixed",Inf,3,"mix",3,18,0.67,0.64,0.69
"NMFD","fixed",Inf,3,"mix",3,9,0.73,0.87,0.62
"NMFD","fixed",Inf,3,"mix",3,11,0.79,0.94,0.68
"NMFD","fixed",Inf,3,"mix",3,7,0.48,0.61,0.4
"NMFD","fixed",Inf,3,"mix",3,16,0.6,0.65,0.57
"NMFD","fixed",Inf,3,"mix",3,6,0.81,0.71,0.96
"NMFD","fixed",Inf,3,"mix",3,17,0.61,0.71,0.54
"NMFD","fixed",Inf,3,"mix",3,1,0.6,0.58,0.63
"NMFD","fixed",Inf,3,"mix",3,10,0.81,0.89,0.75
"NMFD","fixed",Inf,3,"mix",3,19,0.61,0.56,0.68
"NMFD","fixed",Inf,3,"mix",3,8,0.88,0.87,0.89
"NMFD","fixed",Inf,3,"mix",3,4,0.8,0.8,0.8
"NMFD","fixed",Inf,3,"mix",3,15,0.79,0.71,0.89
"NMFD","fixed",Inf,3,"mix",3,3,0.72,0.95,0.58
"NMFD","fixed",Inf,3,"mix",3,12,0.63,0.61,0.65
"NMFD","fixed",Inf,3,"mix",3,2,0.63,0.55,0.72
"NMFD","fixed",Inf,3,"mix",3,13,0.48,0.63,0.39
"NMFD","fixed",Inf,3,"mix",3,5,0.79,0.94,0.68
"NMFD","fixed",Inf,3,"mix",3,14,0.67,0.83,0.56
"NMF","fixed",Inf,4,"mix",3,20,0.52,0.41,0.7
"NMF","fixed",Inf,4,"mix",3,18,0.74,0.81,0.67
"NMF","fixed",Inf,4,"mix",3,9,0.91,0.88,0.94
"NMF","fixed",Inf,4,"mix",3,11,0.47,0.32,0.88
"NMF","fixed",Inf,4,"mix",3,7,0.57,0.48,0.71
"NMF","fixed",Inf,4,"mix",3,16,0.37,0.26,0.65
"NMF","fixed",Inf,4,"mix",3,6,0.43,0.29,0.84
"NMF","fixed",Inf,4,"mix",3,17,0.39,0.25,0.84
"NMF","fixed",Inf,4,"mix",3,1,0.51,0.38,0.77
"NMF","fixed",Inf,4,"mix",3,10,0.47,0.33,0.8
"NMF","fixed",Inf,4,"mix",3,19,0.53,0.4,0.79
"NMF","fixed",Inf,4,"mix",3,8,0.84,0.79,0.89
"NMF","fixed",Inf,4,"mix",3,4,0.25,0.15,0.93
"NMF","fixed",Inf,4,"mix",3,15,0.42,0.29,0.78
"NMF","fixed",Inf,4,"mix",3,3,0.49,0.37,0.74
"NMF","fixed",Inf,4,"mix",3,12,0.61,0.48,0.85
"NMF","fixed",Inf,4,"mix",3,2,0.41,0.28,0.75
"NMF","fixed",Inf,4,"mix",3,13,0.36,0.35,0.38
"NMF","fixed",Inf,4,"mix",3,5,0.56,0.43,0.8
"NMF","fixed",Inf,4,"mix",3,14,0.57,0.45,0.78
"NMFD","fixed",Inf,4,"mix",3,20,0.6,0.55,0.66
"NMFD","fixed",Inf,4,"mix",3,18,0.67,0.69,0.65
"NMFD","fixed",Inf,4,"mix",3,9,0.83,0.82,0.84
"NMFD","fixed",Inf,4,"mix",3,11,0.83,0.9,0.76
"NMFD","fixed",Inf,4,"mix",3,7,0.56,0.71,0.46
"NMFD","fixed",Inf,4,"mix",3,16,0.62,0.68,0.57
"NMFD","fixed",Inf,4,"mix",3,6,0.79,0.66,1
"NMFD","fixed",Inf,4,"mix",3,17,0.62,0.73,0.54
"NMFD","fixed",Inf,4,"mix",3,1,0.62,0.57,0.67
"NMFD","fixed",Inf,4,"mix",3,10,0.79,0.86,0.73
"NMFD","fixed",Inf,4,"mix",3,19,0.56,0.49,0.65
"NMFD","fixed",Inf,4,"mix",3,8,0.88,0.89,0.87
"NMFD","fixed",Inf,4,"mix",3,4,0.69,0.65,0.73
"NMFD","fixed",Inf,4,"mix",3,15,0.83,0.85,0.81
"NMFD","fixed",Inf,4,"mix",3,3,0.75,0.91,0.65
"NMFD","fixed",Inf,4,"mix",3,12,0.71,0.71,0.71
"NMFD","fixed",Inf,4,"mix",3,2,0.62,0.56,0.69
"NMFD","fixed",Inf,4,"mix",3,13,0.43,0.58,0.34
"NMFD","fixed",Inf,4,"mix",3,5,0.82,0.95,0.72
"NMFD","fixed",Inf,4,"mix",3,14,0.6,0.65,0.56
"NMF","fixed",Inf,5,"mix",3,20,0.45,0.32,0.74
"NMF","fixed",Inf,5,"mix",3,18,0.6,0.5,0.75
"NMF","fixed",Inf,5,"mix",3,9,0.94,0.91,0.97
"NMF","fixed",Inf,5,"mix",3,11,0.48,0.33,0.92
"NMF","fixed",Inf,5,"mix",3,7,0.51,0.43,0.62
"NMF","fixed",Inf,5,"mix",3,16,0.43,0.31,0.7
"NMF","fixed",Inf,5,"mix",3,6,0.35,0.23,0.72
"NMF","fixed",Inf,5,"mix",3,17,0.44,0.32,0.68
"NMF","fixed",Inf,5,"mix",3,1,0.55,0.46,0.7
"NMF","fixed",Inf,5,"mix",3,10,0.55,0.42,0.77
"NMF","fixed",Inf,5,"mix",3,19,0.58,0.44,0.82
"NMF","fixed",Inf,5,"mix",3,8,0.71,0.57,0.92
"NMF","fixed",Inf,5,"mix",3,4,0.32,0.19,0.93
"NMF","fixed",Inf,5,"mix",3,15,0.62,0.48,0.89
"NMF","fixed",Inf,5,"mix",3,3,0.55,0.42,0.77
"NMF","fixed",Inf,5,"mix",3,12,0.47,0.33,0.82
"NMF","fixed",Inf,5,"mix",3,2,0.57,0.43,0.86
"NMF","fixed",Inf,5,"mix",3,13,0.45,0.47,0.43
"NMF","fixed",Inf,5,"mix",3,5,0.59,0.43,0.92
"NMF","fixed",Inf,5,"mix",3,14,0.48,0.37,0.7
"NMFD","fixed",Inf,5,"mix",3,20,0.47,0.44,0.51
"NMFD","fixed",Inf,5,"mix",3,18,0.67,0.65,0.69
"NMFD","fixed",Inf,5,"mix",3,9,0.84,0.84,0.84
"NMFD","fixed",Inf,5,"mix",3,11,0.78,0.86,0.72
"NMFD","fixed",Inf,5,"mix",3,7,0.51,0.6,0.44
"NMFD","fixed",Inf,5,"mix",3,16,0.59,0.67,0.52
"NMFD","fixed",Inf,5,"mix",3,6,0.59,0.42,0.96
"NMFD","fixed",Inf,5,"mix",3,17,0.61,0.74,0.52
"NMFD","fixed",Inf,5,"mix",3,1,0.63,0.71,0.57
"NMFD","fixed",Inf,5,"mix",3,10,0.76,0.91,0.66
"NMFD","fixed",Inf,5,"mix",3,19,0.59,0.55,0.65
"NMFD","fixed",Inf,5,"mix",3,8,0.89,0.89,0.89
"NMFD","fixed",Inf,5,"mix",3,4,0.69,0.71,0.67
"NMFD","fixed",Inf,5,"mix",3,15,0.84,0.82,0.85
"NMFD","fixed",Inf,5,"mix",3,3,0.7,0.83,0.61
"NMFD","fixed",Inf,5,"mix",3,12,0.68,0.64,0.74
"NMFD","fixed",Inf,5,"mix",3,2,0.61,0.51,0.75
"NMFD","fixed",Inf,5,"mix",3,13,0.49,0.75,0.37
"NMFD","fixed",Inf,5,"mix",3,5,0.83,0.9,0.76
"NMFD","fixed",Inf,5,"mix",3,14,0.68,0.8,0.59
"NMF","semi",1,0,"mix",3,20,0.46,0.34,0.72
"NMF","semi",1,0,"mix",3,18,0.63,0.58,0.69
"NMF","semi",1,0,"mix",3,9,0.6,0.45,0.91
"NMF","semi",1,0,"mix",3,11,0.52,0.35,1
"NMF","semi",1,0,"mix",3,7,0.45,0.32,0.75
"NMF","semi",1,0,"mix",3,16,0.38,0.29,0.57
"NMF","semi",1,0,"mix",3,6,0.39,0.25,0.92
"NMF","semi",1,0,"mix",3,17,0.5,0.37,0.8
"NMF","semi",1,0,"mix",3,1,0.45,0.35,0.63
"NMF","semi",1,0,"mix",3,10,0.47,0.32,0.86
"NMF","semi",1,0,"mix",3,19,0.62,0.49,0.85
"NMF","semi",1,0,"mix",3,8,0.85,0.76,0.97
"NMF","semi",1,0,"mix",3,4,0.27,0.16,0.93
"NMF","semi",1,0,"mix",3,15,0.54,0.39,0.89
"NMF","semi",1,0,"mix",3,3,0.78,0.76,0.81
"NMF","semi",1,0,"mix",3,12,0.44,0.36,0.56
"NMF","semi",1,0,"mix",3,2,0.59,0.53,0.67
"NMF","semi",1,0,"mix",3,13,0.5,0.54,0.46
"NMF","semi",1,0,"mix",3,5,0.65,0.5,0.92
"NMF","semi",1,0,"mix",3,14,0.51,0.35,0.89
"NMFD","semi",1,0,"mix",3,20,0.6,0.58,0.62
"NMFD","semi",1,0,"mix",3,18,0.62,0.6,0.63
"NMFD","semi",1,0,"mix",3,9,0.79,0.92,0.69
"NMFD","semi",1,0,"mix",3,11,0.78,0.86,0.72
"NMFD","semi",1,0,"mix",3,7,0.5,0.52,0.48
"NMFD","semi",1,0,"mix",3,16,0.59,0.62,0.57
"NMFD","semi",1,0,"mix",3,6,0.74,0.58,1
"NMFD","semi",1,0,"mix",3,17,0.61,0.67,0.56
"NMFD","semi",1,0,"mix",3,1,0.62,0.57,0.67
"NMFD","semi",1,0,"mix",3,10,0.77,0.94,0.66
"NMFD","semi",1,0,"mix",3,19,0.7,0.72,0.68
"NMFD","semi",1,0,"mix",3,8,0.84,0.8,0.87
"NMFD","semi",1,0,"mix",3,4,0.83,0.86,0.8
"NMFD","semi",1,0,"mix",3,15,0.84,0.8,0.89
"NMFD","semi",1,0,"mix",3,3,0.71,0.9,0.58
"NMFD","semi",1,0,"mix",3,12,0.72,0.68,0.76
"NMFD","semi",1,0,"mix",3,2,0.65,0.61,0.69
"NMFD","semi",1,0,"mix",3,13,0.47,0.62,0.38
"NMFD","semi",1,0,"mix",3,5,0.82,0.95,0.72
"NMFD","semi",1,0,"mix",3,14,0.71,0.89,0.59
"NMF","semi",1,1,"mix",3,20,0.49,0.38,0.72
"NMF","semi",1,1,"mix",3,18,0.79,0.75,0.85
"NMF","semi",1,1,"mix",3,9,0.89,0.88,0.91
"NMF","semi",1,1,"mix",3,11,0.39,0.26,0.8
"NMF","semi",1,1,"mix",3,7,0.52,0.41,0.69
"NMF","semi",1,1,"mix",3,16,0.43,0.3,0.74
"NMF","semi",1,1,"mix",3,6,0.4,0.25,0.96
"NMF","semi",1,1,"mix",3,17,0.44,0.3,0.88
"NMF","semi",1,1,"mix",3,1,0.57,0.48,0.7
"NMF","semi",1,1,"mix",3,10,0.42,0.3,0.68
"NMF","semi",1,1,"mix",3,19,0.55,0.4,0.85
"NMF","semi",1,1,"mix",3,8,0.78,0.67,0.92
"NMF","semi",1,1,"mix",3,4,0.32,0.19,0.93
"NMF","semi",1,1,"mix",3,15,0.53,0.38,0.89
"NMF","semi",1,1,"mix",3,3,0.76,0.75,0.77
"NMF","semi",1,1,"mix",3,12,0.49,0.35,0.79
"NMF","semi",1,1,"mix",3,2,0.77,0.71,0.83
"NMF","semi",1,1,"mix",3,13,0.46,0.41,0.52
"NMF","semi",1,1,"mix",3,5,0.68,0.53,0.92
"NMF","semi",1,1,"mix",3,14,0.35,0.26,0.52
"NMFD","semi",1,1,"mix",3,20,0.58,0.54,0.62
"NMFD","semi",1,1,"mix",3,18,0.69,0.67,0.71
"NMFD","semi",1,1,"mix",3,9,0.81,0.81,0.81
"NMFD","semi",1,1,"mix",3,11,0.79,0.83,0.76
"NMFD","semi",1,1,"mix",3,7,0.58,0.69,0.5
"NMFD","semi",1,1,"mix",3,16,0.58,0.59,0.57
"NMFD","semi",1,1,"mix",3,6,0.85,0.74,1
"NMFD","semi",1,1,"mix",3,17,0.63,0.72,0.56
"NMFD","semi",1,1,"mix",3,1,0.63,0.63,0.63
"NMFD","semi",1,1,"mix",3,10,0.69,0.76,0.64
"NMFD","semi",1,1,"mix",3,19,0.61,0.62,0.59
"NMFD","semi",1,1,"mix",3,8,0.85,0.86,0.84
"NMFD","semi",1,1,"mix",3,4,0.71,0.63,0.8
"NMFD","semi",1,1,"mix",3,15,0.85,0.85,0.85
"NMFD","semi",1,1,"mix",3,3,0.72,0.95,0.58
"NMFD","semi",1,1,"mix",3,12,0.59,0.57,0.62
"NMFD","semi",1,1,"mix",3,2,0.68,0.65,0.72
"NMFD","semi",1,1,"mix",3,13,0.48,0.7,0.37
"NMFD","semi",1,1,"mix",3,5,0.82,0.95,0.72
"NMFD","semi",1,1,"mix",3,14,0.67,0.83,0.56
"NMF","semi",1,2,"mix",3,20,0.51,0.4,0.72
"NMF","semi",1,2,"mix",3,18,0.6,0.48,0.81
"NMF","semi",1,2,"mix",3,9,0.85,0.76,0.97
"NMF","semi",1,2,"mix",3,11,0.54,0.4,0.84
"NMF","semi",1,2,"mix",3,7,0.4,0.29,0.69
"NMF","semi",1,2,"mix",3,16,0.42,0.29,0.78
"NMF","semi",1,2,"mix",3,6,0.46,0.31,0.92
"NMF","semi",1,2,"mix",3,17,0.28,0.17,0.76
"NMF","semi",1,2,"mix",3,1,0.48,0.38,0.63
"NMF","semi",1,2,"mix",3,10,0.55,0.4,0.91
"NMF","semi",1,2,"mix",3,19,0.51,0.4,0.68
"NMF","semi",1,2,"mix",3,8,0.67,0.51,0.95
"NMF","semi",1,2,"mix",3,4,0.43,0.27,1
"NMF","semi",1,2,"mix",3,15,0.51,0.39,0.74
"NMF","semi",1,2,"mix",3,3,0.66,0.67,0.65
"NMF","semi",1,2,"mix",3,12,0.5,0.36,0.82
"NMF","semi",1,2,"mix",3,2,0.52,0.38,0.81
"NMF","semi",1,2,"mix",3,13,0.55,0.52,0.59
"NMF","semi",1,2,"mix",3,5,0.64,0.5,0.88
"NMF","semi",1,2,"mix",3,14,0.5,0.37,0.78
"NMFD","semi",1,2,"mix",3,20,0.62,0.62,0.62
"NMFD","semi",1,2,"mix",3,18,0.73,0.73,0.73
"NMFD","semi",1,2,"mix",3,9,0.84,0.87,0.81
"NMFD","semi",1,2,"mix",3,11,0.68,0.73,0.64
"NMFD","semi",1,2,"mix",3,7,0.54,0.65,0.46
"NMFD","semi",1,2,"mix",3,16,0.67,0.81,0.57
"NMFD","semi",1,2,"mix",3,6,0.83,0.71,1
"NMFD","semi",1,2,"mix",3,17,0.64,0.72,0.58
"NMFD","semi",1,2,"mix",3,1,0.62,0.59,0.67
"NMFD","semi",1,2,"mix",3,10,0.77,0.88,0.68
"NMFD","semi",1,2,"mix",3,19,0.59,0.52,0.68
"NMFD","semi",1,2,"mix",3,8,0.89,0.89,0.89
"NMFD","semi",1,2,"mix",3,4,0.77,0.91,0.67
"NMFD","semi",1,2,"mix",3,15,0.81,0.77,0.85
"NMFD","semi",1,2,"mix",3,3,0.73,0.9,0.61
"NMFD","semi",1,2,"mix",3,12,0.75,0.71,0.79
"NMFD","semi",1,2,"mix",3,2,0.64,0.55,0.75
"NMFD","semi",1,2,"mix",3,13,0.47,0.67,0.37
"NMFD","semi",1,2,"mix",3,5,0.82,0.95,0.72
"NMFD","semi",1,2,"mix",3,14,0.68,0.88,0.56
"NMF","semi",1,3,"mix",3,20,0.59,0.46,0.83
"NMF","semi",1,3,"mix",3,18,0.73,0.69,0.77
"NMF","semi",1,3,"mix",3,9,0.86,0.79,0.94
"NMF","semi",1,3,"mix",3,11,0.4,0.27,0.8
"NMF","semi",1,3,"mix",3,7,0.46,0.34,0.73
"NMF","semi",1,3,"mix",3,16,0.34,0.23,0.65
"NMF","semi",1,3,"mix",3,6,0.35,0.22,0.88
"NMF","semi",1,3,"mix",3,17,0.5,0.36,0.82
"NMF","semi",1,3,"mix",3,1,0.42,0.31,0.63
"NMF","semi",1,3,"mix",3,10,0.54,0.4,0.86
"NMF","semi",1,3,"mix",3,19,0.6,0.45,0.91
"NMF","semi",1,3,"mix",3,8,0.69,0.54,0.97
"NMF","semi",1,3,"mix",3,4,0.24,0.14,0.93
"NMF","semi",1,3,"mix",3,15,0.6,0.46,0.85
"NMF","semi",1,3,"mix",3,3,0.57,0.49,0.68
"NMF","semi",1,3,"mix",3,12,0.59,0.47,0.79
"NMF","semi",1,3,"mix",3,2,0.52,0.4,0.75
"NMF","semi",1,3,"mix",3,13,0.46,0.51,0.41
"NMF","semi",1,3,"mix",3,5,0.51,0.4,0.72
"NMF","semi",1,3,"mix",3,14,0.64,0.52,0.81
"NMFD","semi",1,3,"mix",3,20,0.58,0.54,0.62
"NMFD","semi",1,3,"mix",3,18,0.67,0.64,0.69
"NMFD","semi",1,3,"mix",3,9,0.76,0.77,0.75
"NMFD","semi",1,3,"mix",3,11,0.77,0.82,0.72
"NMFD","semi",1,3,"mix",3,7,0.51,0.67,0.42
"NMFD","semi",1,3,"mix",3,16,0.56,0.69,0.48
"NMFD","semi",1,3,"mix",3,6,0.71,0.56,1
"NMFD","semi",1,3,"mix",3,17,0.62,0.68,0.56
"NMFD","semi",1,3,"mix",3,1,0.64,0.69,0.6
"NMFD","semi",1,3,"mix",3,10,0.79,0.86,0.73
"NMFD","semi",1,3,"mix",3,19,0.59,0.52,0.68
"NMFD","semi",1,3,"mix",3,8,0.91,0.92,0.89
"NMFD","semi",1,3,"mix",3,4,0.79,0.85,0.73
"NMFD","semi",1,3,"mix",3,15,0.84,0.8,0.89
"NMFD","semi",1,3,"mix",3,3,0.72,0.95,0.58
"NMFD","semi",1,3,"mix",3,12,0.49,0.45,0.53
"NMFD","semi",1,3,"mix",3,2,0.62,0.54,0.72
"NMFD","semi",1,3,"mix",3,13,0.51,0.79,0.38
"NMFD","semi",1,3,"mix",3,5,0.82,0.95,0.72
"NMFD","semi",1,3,"mix",3,14,0.68,0.8,0.59
"NMF","semi",1,4,"mix",3,20,0.44,0.31,0.75
"NMF","semi",1,4,"mix",3,18,0.68,0.62,0.77
"NMF","semi",1,4,"mix",3,9,0.94,0.97,0.91
"NMF","semi",1,4,"mix",3,11,0.43,0.28,0.88
"NMF","semi",1,4,"mix",3,7,0.43,0.34,0.58
"NMF","semi",1,4,"mix",3,16,0.39,0.27,0.74
"NMF","semi",1,4,"mix",3,6,0.38,0.24,0.92
"NMF","semi",1,4,"mix",3,17,0.42,0.28,0.88
"NMF","semi",1,4,"mix",3,1,0.55,0.44,0.73
"NMF","semi",1,4,"mix",3,10,0.43,0.3,0.8
"NMF","semi",1,4,"mix",3,19,0.64,0.49,0.91
"NMF","semi",1,4,"mix",3,8,0.58,0.44,0.87
"NMF","semi",1,4,"mix",3,4,0.3,0.18,0.93
"NMF","semi",1,4,"mix",3,15,0.55,0.42,0.78
"NMF","semi",1,4,"mix",3,3,0.56,0.43,0.81
"NMF","semi",1,4,"mix",3,12,0.5,0.37,0.74
"NMF","semi",1,4,"mix",3,2,0.43,0.37,0.53
"NMF","semi",1,4,"mix",3,13,0.44,0.45,0.43
"NMF","semi",1,4,"mix",3,5,0.54,0.39,0.88
"NMF","semi",1,4,"mix",3,14,0.49,0.35,0.85
"NMFD","semi",1,4,"mix",3,20,0.57,0.58,0.57
"NMFD","semi",1,4,"mix",3,18,0.65,0.61,0.71
"NMFD","semi",1,4,"mix",3,9,0.72,0.76,0.69
"NMFD","semi",1,4,"mix",3,11,0.79,0.83,0.76
"NMFD","semi",1,4,"mix",3,7,0.57,0.6,0.54
"NMFD","semi",1,4,"mix",3,16,0.54,0.61,0.48
"NMFD","semi",1,4,"mix",3,6,0.59,0.45,0.88
"NMFD","semi",1,4,"mix",3,17,0.62,0.73,0.54
"NMFD","semi",1,4,"mix",3,1,0.57,0.62,0.53
"NMFD","semi",1,4,"mix",3,10,0.72,0.81,0.66
"NMFD","semi",1,4,"mix",3,19,0.57,0.56,0.59
"NMFD","semi",1,4,"mix",3,8,0.92,0.94,0.89
"NMFD","semi",1,4,"mix",3,4,0.76,0.79,0.73
"NMFD","semi",1,4,"mix",3,15,0.8,0.73,0.89
"NMFD","semi",1,4,"mix",3,3,0.61,0.68,0.55
"NMFD","semi",1,4,"mix",3,12,0.52,0.43,0.68
"NMFD","semi",1,4,"mix",3,2,0.66,0.6,0.72
"NMFD","semi",1,4,"mix",3,13,0.49,0.7,0.38
"NMFD","semi",1,4,"mix",3,5,0.79,0.94,0.68
"NMFD","semi",1,4,"mix",3,14,0.68,0.88,0.56
"NMF","semi",1,5,"mix",3,20,0.57,0.45,0.79
"NMF","semi",1,5,"mix",3,18,0.58,0.49,0.71
"NMF","semi",1,5,"mix",3,9,0.9,0.86,0.94
"NMF","semi",1,5,"mix",3,11,0.48,0.35,0.76
"NMF","semi",1,5,"mix",3,7,0.52,0.4,0.75
"NMF","semi",1,5,"mix",3,16,0.44,0.3,0.83
"NMF","semi",1,5,"mix",3,6,0.32,0.2,0.84
"NMF","semi",1,5,"mix",3,17,0.36,0.24,0.7
"NMF","semi",1,5,"mix",3,1,0.5,0.41,0.63
"NMF","semi",1,5,"mix",3,10,0.51,0.36,0.86
"NMF","semi",1,5,"mix",3,19,0.53,0.41,0.76
"NMF","semi",1,5,"mix",3,8,0.6,0.44,0.95
"NMF","semi",1,5,"mix",3,4,0.34,0.21,0.87
"NMF","semi",1,5,"mix",3,15,0.52,0.4,0.78
"NMF","semi",1,5,"mix",3,3,0.54,0.39,0.84
"NMF","semi",1,5,"mix",3,12,0.62,0.51,0.79
"NMF","semi",1,5,"mix",3,2,0.59,0.45,0.83
"NMF","semi",1,5,"mix",3,13,0.52,0.49,0.55
"NMF","semi",1,5,"mix",3,5,0.65,0.49,0.96
"NMF","semi",1,5,"mix",3,14,0.4,0.26,0.89
"NMFD","semi",1,5,"mix",3,20,0.61,0.56,0.66
"NMFD","semi",1,5,"mix",3,18,0.69,0.66,0.71
"NMFD","semi",1,5,"mix",3,9,0.81,0.92,0.72
"NMFD","semi",1,5,"mix",3,11,0.76,0.85,0.68
"NMFD","semi",1,5,"mix",3,7,0.56,0.68,0.48
"NMFD","semi",1,5,"mix",3,16,0.57,0.57,0.57
"NMFD","semi",1,5,"mix",3,6,0.71,0.56,1
"NMFD","semi",1,5,"mix",3,17,0.61,0.71,0.54
"NMFD","semi",1,5,"mix",3,1,0.67,0.7,0.63
"NMFD","semi",1,5,"mix",3,10,0.79,0.94,0.68
"NMFD","semi",1,5,"mix",3,19,0.69,0.66,0.74
"NMFD","semi",1,5,"mix",3,8,0.92,0.92,0.92
"NMFD","semi",1,5,"mix",3,4,0.83,0.86,0.8
"NMFD","semi",1,5,"mix",3,15,0.85,0.88,0.81
"NMFD","semi",1,5,"mix",3,3,0.71,0.9,0.58
"NMFD","semi",1,5,"mix",3,12,0.67,0.69,0.65
"NMFD","semi",1,5,"mix",3,2,0.65,0.59,0.72
"NMFD","semi",1,5,"mix",3,13,0.52,0.8,0.39
"NMFD","semi",1,5,"mix",3,5,0.81,1,0.68
"NMFD","semi",1,5,"mix",3,14,0.68,0.8,0.59
"NMF","semi",2,0,"mix",3,20,0.45,0.33,0.7
"NMF","semi",2,0,"mix",3,18,0.7,0.63,0.79
"NMF","semi",2,0,"mix",3,9,0.59,0.46,0.84
"NMF","semi",2,0,"mix",3,11,0.53,0.39,0.8
"NMF","semi",2,0,"mix",3,7,0.44,0.31,0.75
